,OmsPostingId,PostingNumber,RezonItemId,Quantity,Price,Date,SourceLocationId
46,24227307165,08313853-0074-1,450227655,1,780.0,2024-03-09,6048863967000
47,24134453447,12676471-0098-1,513458061,1,227.0,2024-03-02,23684735180000
48,24258757225,42064953-0469-1,513458061,1,228.0,2024-03-02,23684735180000
49,24317107391,0136469727-0034-2,513458061,1,221.0,2024-03-02,23684735180000
50,24459500074,74506314-0026-2,513458061,1,220.0,2024-03-02,23684735180000
51,24361257415,29015287-0098-1,598655880,1,1405.0,2024-03-16,1020000435290000
52,24831896000,09115504-0227-1,530194644,1,112.0,2024-03-24,23128509046000
53,24831916000,09115504-0227-5,530194644,1,112.0,2024-03-24,23128509046000
54,24831906000,09115504-0227-3,530194644,1,112.0,2024-03-24,23128509046000
55,24831926000,09115504-0227-7,530194644,1,112.0,2024-03-24,23128509046000
56,24226780388,0130277764-0008-1,527692509,1,845.0,2024-03-02,1020000613861000
57,24076776737,94378577-0155-2,534733494,1,132.0,2024-03-02,23843917228000
58,24076766737,94378577-0155-1,534733494,1,132.0,2024-03-02,15431806189000
59,23640891077,44442677-0045-1,502395288,1,335.0,2024-03-09,23021125185000
60,23640901077,44442677-0045-3,502395288,1,335.0,2024-03-09,23021125185000
61,23640911077,44442677-0045-5,502395288,1,335.0,2024-03-09,23021125185000
62,23640921077,44442677-0045-7,502395288,1,335.0,2024-03-09,23021125185000
63,25053213948,12832620-0263-1,626434173,1,1284.0,2024-03-16,18044570445000
64,24595894766,63091358-0186-3,626434173,1,1579.0,2024-03-16,1020000310035000
65,24580497760,76070480-0098-7,636794355,1,353.0,2024-03-16,18044249781000
66,23961582994,90573746-0185-1,380161710,1,246.0,2024-03-05,23902289166000
67,25047694361,62763273-0017-1,380161710,1,261.0,2024-03-05,23902289166000
68,23999630868,70468452-0079-3,527692512,1,611.0,2024-03-13,23903599483000
69,24047383173,42953829-0127-1,527692512,1,642.0,2024-03-13,18044494830000
70,24284521985,62515137-0867-2,534733494,1,131.0,2024-03-13,18044249781000
71,24879875802,0137909930-0070-1,545502069,1,584.0,2024-03-24,1020000974583000
72,24648427296,89767040-0368-1,545502069,1,580.0,2024-03-24,1020000974583000
73,24215706811,0136805019-0050-1,545502069,1,584.0,2024-03-24,1020000974583000
74,25180014261,03174565-0697-2,375172812,1,1371.0,2024-03-28,1020000974650000
75,23838590392,0150397320-0019-1,545502069,1,606.0,2024-03-02,6048863967000
76,24211538057,29261689-0139-1,545502069,1,617.0,2024-03-02,6048863967000
77,23795391496,87434712-0202-1,553585404,1,545.92,2024-03-02,6048863967000
78,23906597355,0132537531-0062-1,553585404,1,394.0,2024-03-02,6048863967000
79,24782253166,11275358-0046-1,553585404,1,394.0,2024-03-02,6048863967000
80,24089650200,76071112-0282-1,553585404,1,437.0,2024-03-02,6048863967000
81,23969122134,0104704086-0084-1,450227655,1,771.0,2024-03-05,6048863967000
82,24041510215,0145252567-0006-1,592041924,1,330.0,2024-03-09,17717042026000
83,24041530215,0145252567-0006-3,592041924,1,330.0,2024-03-09,17717042026000
84,24041730215,0145252567-0008-3,592041924,1,330.0,2024-03-09,17717042026000
85,24041720215,0145252567-0008-1,592041924,1,330.0,2024-03-09,17717042026000
86,24576684772,08073892-0078-1,592041924,1,323.0,2024-03-09,15431806189000
87,24817500070,0129540166-0051-1,484598235,1,359.0,2024-03-28,6048863967000
88,23524480926,64029598-0372-1,577138608,1,343.0,2024-03-02,18044570445000
89,24330733198,0128355454-0093-1,580465617,1,790.0,2024-03-02,6048863967000
90,23833170743,33686247-0056-3,580465617,1,706.0,2024-03-02,6048863967000
91,24049637668,63577588-0171-1,527692512,1,799.0,2024-03-05,23843917228000
92,23907170473,62546393-0198-1,530194644,1,110.0,2024-03-05,18044249781000
93,25163654004,02830244-0225-5,569321964,1,494.0,2024-03-24,23843917228000
94,24094950533,71008789-0114-1,580465617,1,755.0,2024-03-24,6048863967000
95,24725186070,21501878-0320-4,592041924,1,323.0,2024-03-13,15431806189000
96,24452905815,72636087-0154-1,626434173,1,1605.0,2024-03-09,1020000613861000
97,24007722400,24029536-0261-1,626434173,1,1697.0,2024-03-09,17717042026000
98,24604523643,33795643-0156-1,636794355,1,364.0,2024-03-09,18044249781000
99,24612688042,38993770-0236-3,546388557,1,873.0,2024-03-28,23948599159000
100,25331193634,0132738610-0035-2,546388557,1,873.0,2024-03-28,23128509046000
101,24027570232,31359208-0186-1,626434173,1,1626.0,2024-03-02,23843917228000
102,23978302652,04319836-0476-2,626434173,1,1364.0,2024-03-02,1020000241710000
103,24479873262,29428926-0300-1,626434173,1,1382.0,2024-03-02,19262731541000
104,24096990101,66273381-0017-2,181391286,1,1359.0,2024-03-20,23021125185000
105,24465516346,0123353290-0018-9,225990393,1,2397.0,2024-03-20,18044249781000
106,23868062532,85133796-0097-1,626434173,1,1784.0,2024-03-13,23128509046000
107,24904510291,10289443-0165-1,626434173,1,1421.0,2024-03-13,23021125185000
108,24129571742,74426062-0042-1,626434173,1,1580.0,2024-03-13,1020000241710000
109,24374294607,46690815-0145-1,626434173,1,1421.0,2024-03-13,18044341087000
110,24566560480,55640544-0232-1,626434173,1,1520.0,2024-03-13,23128509046000
111,24519912158,22251630-0443-5,626434173,1,1573.0,2024-03-24,23843917228000
112,24219261916,55060348-0171-1,626434173,1,1494.0,2024-03-24,23128509046000
113,24323264830,0101094110-0056-1,626434173,1,1470.0,2024-03-28,23948599159000
114,24565137023,55884655-0274-1,626434173,1,1186.0,2024-03-28,17717042026000
115,24778985855,61798111-0321-1,636794355,1,360.0,2024-03-13,18044249781000
116,24016201476,30074308-0712-1,640256697,1,1067.0,2024-03-13,18044249781000
117,24048561239,50103511-0063-1,170403966,1,195.0,2024-03-17,23599177351000
118,24156223897,38399801-0137-1,640256697,1,1045.0,2024-03-24,23948599159000
119,24142836669,44218893-0068-5,659032428,1,692.0,2024-03-02,22296628035000
120,24453905549,0149837229-0009-1,659032428,1,671.0,2024-03-02,22296628035000
121,23922033206,51940486-0027-1,659032428,1,681.0,2024-03-02,1020000267736000
122,24431234737,58856065-0101-1,659032428,1,668.0,2024-03-02,1020000267736000
123,24592975740,06985324-0953-2,660272007,1,413.0,2024-03-02,23843917228000
124,24024332739,83757747-0053-1,755803563,1,2585.0,2024-03-09,1020000310035000
125,24234286607,21625295-0105-2,755803563,1,2558.0,2024-03-09,18044570445000
126,24329225980,80287580-0044-1,755803563,1,2658.0,2024-03-09,18044341087000
127,24123402613,42535477-0093-1,755803563,1,2553.0,2024-03-09,15431806189000
128,23998985278,0118617246-0010-1,149693875,1,176.0,2024-03-02,15431806189000
129,23655081445,0124478885-0183-1,149693875,1,155.0,2024-03-02,15431806189000
130,24329015506,80983426-0068-1,149693875,1,155.0,2024-03-02,23128509046000
131,24001486883,46594787-0028-1,149693875,1,152.0,2024-03-02,23128509046000
132,24364296694,79059494-0076-2,640256697,1,889.0,2024-03-28,18044341087000
133,24009731297,77260049-0025-1,149693875,1,206.0,2024-03-09,17717042026000
134,24487610168,32866472-0029-1,297646180,1,1431.0,2024-03-05,6048863967000
135,24066161316,80323876-0123-1,297646180,1,1516.0,2024-03-05,6048863967000
136,24072301988,43624388-0029-1,181391286,1,1358.0,2024-03-17,23948599159000
137,24372685272,25367704-0106-1,660272007,1,469.0,2024-03-28,15431806189000
138,25077254120,0139046936-0030-1,660272007,1,409.0,2024-03-28,15431806189000
139,24322422913,47950689-0061-1,513458061,1,230.0,2024-03-20,23128509046000
140,24396542983,74566567-0067-1,546388557,1,897.0,2024-03-20,15431806189000
141,24401896910,79067902-0058-1,546388557,1,888.0,2024-03-20,15431806189000
142,24652251918,0116696958-0082-19,187112785,1,371.0,2024-03-20,23903599483000
143,24535890007,13172743-0009-1,187112785,1,363.0,2024-03-28,23903599483000
144,24481210308,75235636-0020-1,721730772,1,1779.0,2024-03-02,1020000974650000
145,24315031734,32073414-0064-1,696401475,1,258.0,2024-03-24,1020000115166000
146,24182991225,0108938441-0030-2,225990393,1,2850.0,2024-03-17,15431806189000
147,24049180612,61448804-0007-1,755803563,1,1812.0,2024-03-13,15431806189000
148,24791664422,0109998406-0064-1,755803563,1,1889.0,2024-03-20,17717042026000
149,24317835774,86767246-0022-2,811180779,1,952.0,2024-03-02,23948599159000
150,24137834614,63050246-0480-2,187112785,1,291.0,2024-03-02,23903599483000
151,24194400353,08601953-0180-7,187112785,1,311.0,2024-03-02,23903599483000
152,24425025551,96105903-0069-1,199526239,1,1455.0,2024-03-02,6048863967000
153,24234317241,71679049-0188-3,308862166,1,287.85,2024-03-05,1020000267736000
154,24643927892,0114458324-0066-1,802394652,1,512.0,2024-03-28,23599177351000
155,24169692135,44738647-0393-1,811180779,1,720.0,2024-03-28,23902289166000
156,25102652976,49392544-0082-1,812223048,1,119.0,2024-03-28,23948599159000
157,24045621396,69338484-0034-3,812223048,1,106.0,2024-03-28,23843917228000
158,24768484296,64180424-0040-5,812223048,1,104.0,2024-03-28,23843917228000
159,24768494296,64180424-0040-7,812223048,1,104.0,2024-03-28,23843917228000
160,24768454296,64180424-0040-2,812223048,1,104.0,2024-03-28,23843917228000
161,25344734611,86995459-0208-1,162772071,1,309.0,2024-03-24,15431806189000
162,24394142413,0138676589-0032-5,812223048,1,620.0,2024-03-20,23948599159000
163,24378502729,0129428137-0033-1,824739975,1,1128.0,2024-03-20,18044341087000
164,24308311017,95339513-0028-1,824739975,1,914.0,2024-03-20,17717042026000
165,24222701613,0118703693-0097-1,824739975,1,959.0,2024-03-28,1020000241710000
166,24446916351,0144881871-0052-1,824739975,1,936.0,2024-03-28,1020000310035000
167,24650635610,55162346-0066-2,351386884,1,216.0,2024-03-20,23843917228000
168,24292210090,10281050-1833-1,259344616,1,211.0,2024-03-09,18044249781000
169,24882933313,0102157553-0253-1,824739975,1,1178.0,2024-03-02,18044249781000
170,24414694865,31494913-0268-3,824739975,1,966.0,2024-03-02,23128509046000
171,23945960327,42721607-0177-1,824739975,1,966.0,2024-03-02,23128509046000
172,24450136283,0132733067-0134-1,308862166,1,300.0,2024-03-16,15431806189000
173,23882213287,93129943-0031-3,170403966,1,187.0,2024-03-05,23128509046000
174,24207444023,50786231-0030-2,174358673,1,460.0,2024-03-24,18044341087000
175,24001968141,34201549-0282-1,211015430,1,334.0,2024-03-24,15431806189000
176,24618537215,41491503-0133-3,167770514,1,1603.0,2024-03-17,18044494830000
177,24629790324,81051972-0106-6,858876906,1,550.0,2024-03-20,23843917228000
178,24809354669,66875965-0126-1,858876906,1,549.0,2024-03-20,17717042026000
179,24731463266,16190658-0085-3,858876906,1,569.0,2024-03-20,18044249781000
180,24550014256,75927712-0052-5,218491943,1,546.0,2024-03-24,6048863967000
181,24681936662,51239430-0141-1,833890065,1,715.0,2024-03-28,23128509046000
182,24111067753,81788489-0056-4,167770514,1,1607.0,2024-03-05,18044494830000
183,24357794178,0115994706-0010-1,297664511,1,1388.0,2024-03-09,6048863967000
184,24624306103,38000599-0086-1,858876906,1,657.0,2024-03-28,18044341087000
185,24512766033,06682513-0161-1,858876906,1,657.0,2024-03-28,18044341087000
186,24676324660,87683636-0053-1,858876906,1,538.0,2024-03-28,23128509046000
187,25026146609,46045649-0470-3,858876906,1,538.0,2024-03-28,23843917228000
188,24445132417,0110741873-0108-1,858876906,1,657.0,2024-03-28,18044341087000
189,24682650150,34447510-0008-5,858876906,1,772.0,2024-03-28,23843917228000
190,24622286830,85301934-0085-5,858876906,1,538.0,2024-03-28,18044570445000
191,24802965415,39982375-0302-1,858876906,1,538.0,2024-03-28,18044341087000
192,24321571053,41722909-0010-2,858876906,1,583.0,2024-03-28,23843917228000
193,24271364395,0132043051-0031-1,863874738,1,342.0,2024-03-28,1020000759116000
194,24603886232,0122329176-0084-1,852628989,1,1958.0,2024-03-13,23843917228000
195,24478937117,45005773-0154-1,592041924,1,323.0,2024-03-24,18044249781000
196,24555802930,66857842-0080-1,592041924,1,330.0,2024-03-24,23601604393000
197,24212491271,41731319-0047-1,626434173,1,1495.0,2024-03-24,18044570445000
198,25033243428,30952804-0118-2,259164476,1,455.0,2024-03-24,23902289166000
199,24195792296,0147892472-0254-1,502395288,1,335.0,2024-03-17,18044341087000
200,24488876167,0123336727-0011-1,248796808,1,220.0,2024-03-28,1020000115166000
201,23854711390,04728174-0069-1,211015430,1,343.0,2024-03-17,15431806189000
202,24377046148,0126269444-0032-1,222642440,1,359.0,2024-03-17,6048863967000
203,24663833067,38194171-0039-1,385226526,1,1953.0,2024-03-05,15431806189000
204,24940473346,52301074-0087-7,385226526,1,1953.0,2024-03-05,15431806189000
205,24276231959,29288359-0061-2,149693875,1,172.0,2024-03-12,18044341087000
206,24404596501,60078437-0114-2,158218546,1,591.0,2024-03-12,1020000115166000
207,24810835945,69424953-0465-1,187112785,1,339.0,2024-03-24,23903599483000
208,24624785366,66393334-0227-19,187112785,1,364.0,2024-03-24,23903599483000
209,23994727839,74702495-0237-1,307280146,1,890.0,2024-03-02,6048863967000
210,23805857360,08092864-0367-1,309440608,1,4060.0,2024-03-02,6048863967000
211,24654373734,22294166-0048-1,309440608,1,1696.0,2024-03-02,6048863967000
212,24090275500,87602556-0028-1,309440608,1,1696.0,2024-03-02,6048863967000
213,24129372589,34286109-0479-1,527834773,1,144.0,2024-03-20,15431806189000
214,24772944537,61936057-0167-1,527834773,1,144.0,2024-03-20,1020000613861000
215,23971011843,52791091-0190-1,405724816,1,346.0,2024-03-05,1020000613861000
216,24356322061,06137869-0081-3,1124739669,1,152.0,2024-03-20,18044341087000
217,23908331710,13903534-0293-1,858876906,1,572.0,2024-03-13,23021125185000
218,24869613922,0108195666-0045-1,858876906,1,529.0,2024-03-13,18044249781000
219,24288797728,89824816-0199-1,858876906,1,572.0,2024-03-13,23128509046000
220,24016895197,40301645-0068-4,858876906,1,552.0,2024-03-13,17717042026000
221,24263977868,77340348-0148-7,858876906,1,572.0,2024-03-13,23843917228000
222,24105241499,03917275-0281-1,858876906,1,566.0,2024-03-13,23128509046000
223,24374505979,89855835-0051-1,351386884,1,232.0,2024-03-16,23843917228000
224,24374525979,89855835-0051-5,351386884,1,232.0,2024-03-16,23843917228000
225,24374515979,89855835-0051-3,351386884,1,232.0,2024-03-16,23843917228000
226,24374545979,89855835-0051-9,351386884,1,232.0,2024-03-16,23843917228000
227,24374535979,89855835-0051-7,351386884,1,232.0,2024-03-16,23843917228000
228,24468350196,98738372-0101-3,405724816,1,348.0,2024-03-16,23843917228000
229,24158090229,0151576805-0023-1,308862166,1,268.0,2024-03-09,23948599159000
230,24373050226,0146981090-0003-1,309440608,1,2102.0,2024-03-09,6048863967000
231,24573092419,0159607155-0001-9,248796808,1,7.81,2024-03-24,23599177351000
232,24113477594,0124173738-0064-1,527692509,1,600.0,2024-03-17,23902289166000
233,25061043497,15797673-1626-1,211015430,1,351.0,2024-03-28,15431806189000
234,24417297348,49732788-0035-4,211015430,1,326.61,2024-03-28,15431806189000
235,24512833872,69521184-0170-1,281760659,1,984.0,2024-03-05,23902289166000
236,24196867362,71064770-0055-4,976244274,1,416.0,2024-03-02,6048863967000
237,24535720476,15155676-0157-1,976244274,1,436.0,2024-03-02,6048863967000
238,24556143459,0114167171-0271-1,976244274,1,357.0,2024-03-02,6048863967000
239,24556153459,0114167171-0272-1,976244274,1,357.0,2024-03-02,6048863967000
240,25148083507,51703219-0046-1,1193113575,1,524.0,2024-03-20,1020000759116000
241,24997784030,0149671870-0007-1,1193113575,1,542.0,2024-03-20,18044249781000
242,25133814781,02044589-0246-2,880949715,1,760.0,2024-03-13,6048863967000
243,24952705375,0132683007-0010-7,546388557,1,907.0,2024-03-17,17717042026000
244,24442485524,82220436-0064-1,167770514,1,1570.0,2024-03-20,18044494830000
245,24288727554,46366082-0004-8,167770514,1,1619.0,2024-03-20,18044494830000
246,24248383704,42069624-0271-3,281760659,1,988.0,2024-03-24,1020000241710000
247,24218356835,0147880627-0044-1,359674514,1,802.0,2024-03-09,6048863967000
248,23450605570,34600386-0066-1,174358673,1,441.0,2024-03-02,18044341087000
249,24260311220,61031620-0109-1,812223048,1,122.0,2024-03-24,1020000241710000
250,23917635574,0127448518-0040-1,626434173,1,1647.0,2024-03-05,17717042026000
251,24693606659,30415363-0050-9,351386884,1,233.0,2024-03-28,23843917228000
252,24376292716,10373788-0036-3,351386884,1,237.0,2024-03-28,23843917228000
253,24770153344,42560784-0038-1,351386884,1,220.0,2024-03-28,23843917228000
254,24955964655,76067375-0039-1,469676524,1,1593.0,2024-03-12,18044341087000
255,24737573170,46623842-0077-1,469676524,1,1930.0,2024-03-05,18044570445000
256,23504470058,96190522-0114-1,996193701,1,453.0,2024-03-02,1020000759116000
257,23646230887,0106169207-0012-1,996193701,1,563.0,2024-03-02,17717042026000
258,23759756945,40827681-0033-2,996193701,1,548.0,2024-03-02,17717042026000
259,23986511233,64324817-0185-1,996193701,1,543.0,2024-03-02,17717042026000
260,24113588061,0156286845-0015-1,996193701,1,543.0,2024-03-02,17717042026000
261,24482943050,0149392362-0011-1,1010781219,1,3563.0,2024-03-02,6048863967000
262,23623721177,37995673-0082-2,1010781219,1,3637.0,2024-03-02,6048863967000
263,24003362315,41355531-0064-1,1010781219,1,3594.0,2024-03-02,6048863967000
264,24359167027,33741683-0120-1,1010781219,1,3593.0,2024-03-02,6048863967000
265,23674021607,16967239-0450-1,1010781219,1,3713.0,2024-03-02,6048863967000
266,24758093046,69438438-0111-1,1010781219,1,3563.0,2024-03-02,6048863967000
267,24472575073,34444241-0130-1,626434173,1,1342.0,2024-03-17,23601604393000
268,24351252075,87132187-0139-5,626434173,1,1262.0,2024-03-17,18044570445000
269,24338112068,55855124-0123-1,626434173,1,1342.0,2024-03-17,23601604393000
270,24233045795,40294051-0521-1,626434173,1,1338.0,2024-03-17,17717042026000
271,24151663349,34860309-0162-1,811180779,1,1028.0,2024-03-09,1020000115166000
272,23930266889,0100276969-0039-1,405724816,1,372.0,2024-03-02,1020000613861000
273,23919746543,32700815-0218-1,405724816,1,345.0,2024-03-02,1020000613861000
274,24008717722,0103415338-0001-11,407606413,1,804.0,2024-03-02,17717042026000
275,24008757722,0103415338-0001-13,407606413,1,804.0,2024-03-02,17717042026000
276,23870461333,23979317-0121-2,1031771742,1,182.0,2024-03-02,1020000115166000
277,24786834795,69882555-0046-2,1031771742,1,182.0,2024-03-02,23948599159000
278,24011727634,52321746-0048-3,1031771742,1,164.0,2024-03-02,1020000435290000
279,23931295303,0119551159-0519-2,1031771742,1,155.0,2024-03-02,23948599159000
280,24577937210,70450218-0184-4,527834773,1,166.0,2024-03-16,15431806189000
281,24729380511,00246271-0245-2,259164476,1,455.0,2024-03-28,23902289166000
282,25384623837,52170493-0231-3,259164476,1,455.0,2024-03-28,23902289166000
283,24968160220,29466844-0068-3,259164476,1,446.0,2024-03-28,23902289166000
284,24566376293,52697237-0086-1,259164476,1,446.0,2024-03-28,23902289166000
285,23820891623,0142411351-0035-1,996193701,1,620.0,2024-03-24,1020000435290000
286,24383211335,0113575223-0012-5,298415515,1,307.0,2024-03-24,23128509046000
287,24757360044,33669164-0140-1,546388557,1,943.0,2024-03-20,15431806189000
288,23652270966,37561286-0048-3,259164476,1,446.0,2024-03-17,23902289166000
289,24571465906,91248402-0094-1,259164476,1,446.0,2024-03-17,23902289166000
290,24458671206,0103679158-0042-1,469676524,1,1599.0,2024-03-28,18044249781000
291,24863816516,46135668-0141-1,469676524,1,1945.0,2024-03-28,23843917228000
292,24280550181,45531317-0063-1,297654608,1,997.0,2024-03-05,6048863967000
293,24446505096,51631080-0014-1,297654608,1,1050.0,2024-03-05,6048863967000
294,24093054758,97366678-0105-1,297654608,1,996.0,2024-03-05,6048863967000
295,24087822131,0143583315-0037-1,812223048,1,523.0,2024-03-09,15431806189000
296,24062936117,52557797-0336-3,812223048,1,102.0,2024-03-09,15431806189000
297,24062956117,52557797-0336-7,812223048,1,102.0,2024-03-09,15431806189000
298,24062946117,52557797-0336-5,812223048,1,102.0,2024-03-09,15431806189000
299,24139440088,28328024-0036-1,812223048,1,104.0,2024-03-09,23843917228000
300,24631474176,64131152-0045-2,812223048,1,104.0,2024-03-09,15431806189000
301,23895333260,78711996-0023-1,824739975,1,1069.0,2024-03-09,23903599483000
302,24558683563,0149958123-0023-1,824739975,1,47.45,2024-03-09,23948599159000
303,24415077030,19503990-0254-1,405724816,1,345.0,2024-03-09,15431806189000
304,24193922748,85887676-0147-1,211015430,1,350.0,2024-03-20,15431806189000
305,24134126276,67565700-0027-1,529422148,1,360.0,2024-03-05,18044341087000
306,24134156276,67565700-0027-3,529422148,1,360.0,2024-03-05,18044341087000
307,23975351355,52651339-0340-5,529422148,1,366.0,2024-03-05,18044341087000
308,24590983120,80219184-0161-1,396914096,1,225.25,2024-03-09,23128509046000
309,24192477426,28974338-0115-3,469676524,1,1848.0,2024-03-02,23903599483000
310,24238250446,83845566-0080-1,469676524,1,1802.0,2024-03-02,23903599483000
311,23881352029,0103745517-0138-1,469676524,1,1711.0,2024-03-02,23684735180000
312,24237216567,82229671-0078-1,469676524,1,1802.0,2024-03-02,23128509046000
313,23819302276,11077860-0033-2,1063472655,1,477.0,2024-03-02,23948599159000
314,24078287377,57711825-0461-1,1063472655,1,430.0,2024-03-02,23903599483000
315,24078297377,57711825-0461-3,1063472655,1,430.0,2024-03-02,23903599483000
316,24483563812,95334116-0091-2,396914096,1,249.0,2024-03-24,1020000435290000
317,24735076914,66747138-0632-1,396914096,1,236.0,2024-03-24,1020000435290000
318,24702426552,0152779160-0006-1,397848770,1,536.0,2024-03-24,1020000759116000
319,24567634488,0159641992-0001-2,397848770,1,448.0,2024-03-24,1020000759116000
320,24534625084,82244572-0196-1,308862166,1,268.0,2024-03-24,1020000267736000
321,24969084675,44479043-0140-1,308862166,1,268.0,2024-03-24,15431806189000
322,24969094675,44479043-0141-1,308862166,1,268.0,2024-03-24,15431806189000
323,23857541907,31623027-0483-1,306558491,1,1870.0,2024-03-05,23843917228000
324,24579386199,47314999-0135-1,644322091,1,1141.0,2024-03-16,1020000759116000
325,24389182880,72682304-0049-1,379865207,1,1000.0,2024-03-13,23902289166000
326,24466976312,0133978280-0112-1,881039449,1,911.0,2024-03-20,23599177351000
327,23964787826,66887314-0118-4,881039449,1,907.0,2024-03-20,1020000759116000
328,24390634013,98242477-0024-1,881039449,1,741.0,2024-03-20,23128509046000
329,24542150437,88154549-0096-1,881039449,1,739.0,2024-03-20,23948599159000
330,23752630969,44999625-0269-3,881039449,1,907.0,2024-03-20,23948599159000
331,24489142554,34998778-0108-1,881039449,1,907.0,2024-03-20,23948599159000
332,24810133575,63335927-0658-1,881039449,1,926.0,2024-03-20,23843917228000
333,24689783596,33230348-0040-1,211015430,1,341.0,2024-03-02,15431806189000
334,24356855798,67548838-0229-3,211015430,1,347.0,2024-03-02,15431806189000
335,23667000772,28427012-0141-1,218491943,1,595.0,2024-03-02,6048863967000
336,24943784732,23695996-0084-1,351386884,1,232.0,2024-03-24,23843917228000
337,24642216738,45873746-0076-9,530194644,1,110.0,2024-03-28,17717042026000
338,24642206738,45873746-0076-7,530194644,1,110.0,2024-03-28,17717042026000
339,24661672801,18688753-0020-1,306558491,1,1827.0,2024-03-28,15431806189000
340,24698035227,0135435371-0116-9,306558491,1,1852.0,2024-03-28,15431806189000
341,24335836888,0130415336-0028-1,686534344,1,557.0,2024-03-16,1020000241710000
342,24752857591,11369895-0197-1,438544010,1,459.0,2024-03-24,23843917228000
343,24471936939,61872923-0485-5,438544010,1,431.0,2024-03-24,15431806189000
344,24524530294,77201702-0135-4,527834773,1,163.0,2024-03-09,15431806189000
345,24373167406,59505902-0037-1,825883182,1,539.0,2024-03-09,18044341087000
346,24954044477,0130994557-0252-1,405724816,1,348.0,2024-03-24,18044570445000
347,24811856305,56555681-0163-3,407606413,1,141.0,2024-03-24,17717042026000
348,24058193533,0149949901-0015-1,999780072,1,1097.0,2024-03-13,1020000974650000
349,24230863242,28257450-0102-2,527834773,1,149.0,2024-03-28,23599177351000
